TRADEDATE,GAZP,ROSN,NVTK,LKOH,GMKN,SBER,PLZL,NLMK,SNGS,TATN,YNDX,ALRS,POLY,MGNT
2020-11-26,185.52,464.75,1251.0,5243.0,21570.0,250.1,15020.0,197.14,36.955,524.9,4985.2,87.37,1630.3,4971.5
2020-11-27,185.9,461.2,1244.2,5260.0,21720.0,251.59,14640.0,198.38,36.875,511.4,5115.0,90.53,1610.0,4985.5
2020-11-30,181.89,449.5,1199.4,5063.0,21476.0,249.63,14530.0,192.62,35.505,492.3,5278.0,88.52,1593.0,4979.0
2020-12-01,185.34,446.4,1226.4,5058.5,21908.0,260.81,14859.0,196.34,35.435,493.9,5310.4,89.9,1676.4,5019.5
2020-12-02,187.22,448.75,1222.6,5167.0,22906.0,264.06,14656.5,194.76,35.6,509.1,5193.6,89.76,1667.0,4995.0
2020-12-03,185.12,435.35,1193.2,5053.0,23136.0,263.14,14503.0,191.0,35.285,496.0,5166.0,89.44,1657.0,5008.0
2020-12-04,188.79,444.8,1224.2,5122.0,23188.0,270.0,14360.0,192.38,35.4,507.7,5065.2,91.54,1628.0,4992.5
2020-12-07,190.76,439.45,1216.6,5039.5,23084.0,274.36,14740.0,196.44,35.115,500.3,5002.2,91.93,1633.1,5008.0
2020-12-08,190.0,432.75,1198.4,4994.0,22842.0,275.49,15061.0,198.3,34.67,497.6,5066.4,92.95,1663.7,5040.5
2020-12-09,189.35,435.6,1177.8,5023.0,23170.0,276.89,14580.0,197.26,34.755,494.4,5094.0,91.65,1646.6,5384.0
2020-12-10,192.95,450.9,1236.8,5287.0,24048.0,282.2,14429.5,201.1,35.5,507.3,5169.2,92.21,1642.7,5384.5
2020-12-11,201.5,447.25,1224.2,5380.0,24056.0,283.73,14212.5,204.5,35.5,508.8,5124.0,92.1,1639.7,5381.0
2020-12-14,199.91,441.8,1215.0,5325.0,23944.0,279.95,14393.5,211.1,35.56,514.6,5040.0,90.4,1598.6,5512.0
2020-12-15,201.0,451.5,1214.8,5297.5,23692.0,278.7,14899.5,211.32,35.155,517.0,5050.0,91.95,1623.6,5494.0
2020-12-16,206.2,444.4,1194.0,5174.0,23378.0,278.35,14750.0,214.44,35.2,511.5,5198.0,96.27,1637.7,5432.0
2020-12-17,214.52,442.65,1198.0,5188.0,23472.0,278.5,15286.0,213.18,35.06,513.0,5145.4,96.49,1705.9,5421.0
2020-12-18,212.69,440.65,1236.8,5140.0,23438.0,270.16,15320.0,213.34,35.09,506.4,5082.0,94.58,1679.6,5449.0
2020-12-21,203.46,423.95,1207.8,5095.5,23400.0,261.79,15650.0,210.4,34.46,499.8,5004.4,94.85,1691.1,5362.0
2020-12-22,208.4,430.7,1219.4,5073.0,23760.0,262.04,15102.0,217.2,34.84,500.5,5084.0,96.14,1685.9,5346.0
2020-12-23,207.63,430.15,1218.6,5107.0,23386.0,270.1,15191.5,218.22,34.97,505.6,5113.0,97.23,1699.6,5356.0
2020-12-24,206.24,436.35,1205.0,5105.5,23220.0,269.32,15195.0,219.8,34.955,505.0,5029.0,97.71,1696.3,5424.5
2020-12-25,205.03,436.25,1225.0,5106.0,23340.0,270.64,15183.0,224.36,35.06,505.5,5039.8,97.11,1693.0,5474.5
2020-12-28,206.11,435.65,1236.8,5101.5,23620.0,274.7,15175.0,220.4,35.26,505.9,5026.4,97.65,1689.8,5599.0
2020-12-29,208.75,434.6,1236.0,5143.0,23528.0,272.0,15229.0,209.8,35.69,509.4,5020.4,97.67,1734.2,5643.0
2020-12-30,212.98,435.1,1261.4,5169.5,23682.0,271.65,15245.0,208.84,35.985,513.7,5167.0,99.0,1735.1,5685.5
2021-01-04,212.71,436.0,1250.4,5212.5,24314.0,272.0,15948.0,214.2,36.11,515.8,5185.2,98.73,1831.2,5744.0
2021-01-05,215.32,449.35,1287.4,5358.5,24676.0,275.2,15987.5,216.86,36.75,524.2,5340.4,99.58,1853.5,5762.5
2021-01-06,214.38,453.7,1301.2,5376.5,25024.0,272.93,15792.5,215.86,36.745,522.0,5188.8,100.94,1841.9,5534.0
2021-01-08,225.49,478.2,1379.2,5556.5,26544.0,283.64,15396.0,225.36,37.705,545.4,5254.2,104.17,1783.0,5478.0
2021-01-11,227.6,473.25,1405.4,5599.0,26290.0,289.49,15489.0,219.36,37.605,539.8,5214.2,105.85,1761.0,5484.5
2021-01-12,228.69,474.4,1401.0,5721.0,25934.0,289.99,15419.5,218.38,37.635,546.2,5121.8,107.46,1732.5,5450.5
2021-01-13,226.8,485.95,1425.6,5755.0,25976.0,283.78,15426.0,214.68,37.285,546.2,5079.8,106.13,1734.3,5410.0
2021-01-14,228.86,505.0,1438.0,5937.0,26432.0,284.79,15080.0,222.82,37.52,551.6,5077.4,105.42,1707.7,5375.5
2021-01-15,226.5,512.2,1375.8,5888.5,25796.0,276.9,14840.0,219.52,36.495,535.2,4998.0,104.11,1666.1,5210.0
2021-01-18,226.88,516.5,1390.4,5873.0,25874.0,279.79,14840.5,219.06,36.205,532.9,5043.6,103.06,1689.3,5219.0
2021-01-19,223.15,510.7,1377.2,5892.0,25826.0,278.19,14690.5,219.2,36.045,530.5,5008.8,103.59,1659.6,5183.5
2021-01-20,224.3,510.65,1388.6,5864.0,26550.0,279.8,15055.0,223.88,35.925,529.5,5170.0,105.77,1708.2,5161.5
2021-01-21,217.28,498.0,1352.0,5771.0,26538.0,274.4,15059.5,222.9,34.885,516.8,5069.0,105.99,1700.1,5060.0
2021-01-22,215.49,494.25,1359.2,5740.5,26172.0,268.25,14835.0,220.62,35.02,507.0,5015.8,103.43,1720.0,4991.0
2021-01-25,218.68,495.6,1373.0,5722.0,25982.0,265.3,15048.0,220.32,35.055,509.7,4901.8,101.1,1742.4,5168.5
2021-01-26,218.8,493.95,1373.8,5595.5,25768.0,269.34,15119.0,219.18,34.925,506.2,4898.2,104.11,1708.4,5175.0
2021-01-27,217.4,481.25,1340.8,5499.5,24996.0,265.5,14860.0,217.78,34.27,502.0,4828.4,100.52,1658.7,5087.5
2021-01-28,217.7,483.4,1325.0,5575.0,25230.0,265.96,14669.5,215.06,34.27,500.0,4876.2,101.2,1665.9,5060.0
2021-01-29,212.83,473.0,1266.8,5377.0,24364.0,258.11,14305.5,210.42,33.47,489.3,4760.6,99.22,1640.1,4924.0
2021-02-01,214.66,478.35,1302.8,5406.0,24866.0,263.8,14793.0,211.7,33.99,494.2,4847.4,100.61,1746.5,4948.5
2021-02-02,214.42,482.0,1336.0,5516.0,24770.0,263.15,14893.0,212.4,34.115,499.2,4997.0,102.15,1712.0,5014.5
2021-02-03,218.1,489.95,1336.8,5555.0,25312.0,263.53,14599.5,213.4,34.18,505.5,4917.2,103.66,1707.0,5048.5
2021-02-04,219.79,489.2,1339.4,5699.5,25766.0,270.11,14454.0,212.52,33.905,506.7,5016.6,102.61,1670.8,5062.5
2021-02-05,222.01,493.95,1378.2,5715.0,25478.0,271.7,14600.0,211.16,33.87,513.0,4973.6,102.32,1675.0,4996.0
2021-02-08,228.0,501.75,1399.8,5758.0,25804.0,275.2,14550.5,213.06,34.5,528.2,5060.4,102.95,1681.0,5107.5
2021-02-09,227.73,494.8,1378.0,5695.0,25458.0,268.98,14530.5,207.7,34.115,526.6,5147.2,104.19,1669.7,5273.0
2021-02-10,223.24,491.45,1347.0,5594.5,25342.0,265.9,14404.5,207.24,33.795,523.3,5306.0,104.18,1654.2,5197.0
2021-02-11,221.35,496.8,1327.4,5641.5,25432.0,264.7,14394.0,206.5,33.675,517.0,5361.6,104.45,1632.9,5117.5
2021-02-12,226.71,509.35,1370.0,5756.0,25390.0,266.0,14390.0,208.2,33.72,529.2,5448.0,104.95,1647.3,5169.0
2021-02-15,229.22,521.45,1409.8,5909.5,26328.0,271.81,14470.5,207.44,34.05,538.2,5478.0,103.83,1670.0,5280.0
2021-02-16,232.46,525.6,1399.0,5868.5,26208.0,270.9,14400.0,208.12,33.935,538.0,5348.0,101.46,1651.2,5297.5
2021-02-17,229.14,515.15,1372.0,5768.5,26488.0,270.9,14099.0,207.36,34.195,529.8,5187.0,100.9,1612.1,5260.0
2021-02-18,224.47,506.85,1330.4,5615.0,26702.0,266.99,13772.5,204.68,33.495,515.2,5007.8,97.85,1586.7,5155.5
2021-02-19,226.0,512.75,1363.0,5656.0,28130.0,271.34,13948.0,208.7,33.83,523.8,5005.0,96.95,1600.0,5172.5
2021-02-20,225.84,513.15,1363.0,5633.0,27088.0,270.51,13988.0,209.5,33.825,524.6,5064.0,97.9,1602.6,5149.5
2021-02-22,225.63,516.0,1338.6,5786.0,26156.0,273.71,13929.0,214.64,33.83,527.8,4918.0,97.99,1620.0,5098.0
2021-02-24,222.55,518.25,1323.0,5788.5,24846.0,271.9,14091.0,211.94,33.805,537.4,4928.2,98.45,1577.1,5008.0
2021-02-25,221.7,529.35,1293.4,5740.5,23204.0,270.71,14120.0,217.28,33.59,535.5,4857.4,99.3,1529.1,4919.5
2021-02-26,217.56,523.35,1276.0,5575.5,23502.0,270.17,14027.0,222.12,32.5,522.5,4813.2,99.52,1503.0,4929.0
2021-03-01,221.47,524.1,1298.6,5634.0,24268.0,273.58,14260.0,224.2,32.59,528.3,5004.6,101.1,1497.1,4970.5
2021-03-02,222.74,526.0,1319.0,5648.5,23774.0,279.1,14505.0,222.2,33.325,533.3,5027.0,102.53,1518.0,5068.5
2021-03-03,222.15,533.8,1318.8,5701.0,23304.0,278.01,14401.5,226.8,33.585,534.8,4890.2,103.35,1500.7,5030.0
2021-03-04,221.14,540.1,1297.0,5806.0,22172.0,274.75,14064.0,216.16,33.495,533.7,4718.2,103.62,1472.5,4965.5
2021-03-05,227.0,561.0,1395.0,6236.0,22348.0,277.5,14500.0,213.3,34.98,567.4,4722.8,106.65,1501.5,5010.0
2021-03-09,232.1,570.6,1459.4,6305.0,22954.0,285.79,14513.0,210.2,36.075,607.0,4707.6,108.13,1540.1,4980.5
2021-03-10,231.69,561.15,1467.2,6127.5,23164.0,282.24,14107.5,208.68,35.47,605.3,4692.0,106.57,1510.3,5070.0
2021-03-11,232.47,572.0,1490.4,6339.0,23396.0,286.0,14231.0,213.74,35.715,618.7,4889.8,107.49,1549.8,5096.5
2021-03-12,233.8,572.25,1532.0,6356.0,23746.0,284.93,14110.5,216.0,36.325,623.6,4960.4,106.43,1523.8,5135.5
2021-03-15,237.79,576.4,1558.6,6472.5,24114.0,292.74,14089.5,217.78,36.095,624.6,5039.0,108.5,1526.9,5217.5
2021-03-16,234.02,571.2,1540.2,6445.0,22846.0,292.33,14175.5,215.2,35.925,610.0,5161.8,108.2,1529.8,5170.5
2021-03-17,229.9,555.85,1493.6,6363.0,22878.0,283.35,14264.0,215.16,34.875,608.3,5037.6,105.91,1539.1,5274.5
2021-03-18,224.35,544.05,1443.0,6083.0,22596.0,279.25,14299.5,216.02,34.04,583.6,4858.0,107.16,1550.1,5362.0
2021-03-19,225.4,560.3,1427.8,6078.0,22686.0,285.47,14301.5,218.34,34.265,598.0,4880.0,105.7,1550.9,5428.5
2021-03-22,221.88,562.65,1434.6,6118.0,22766.0,288.65,14120.0,218.08,34.285,600.7,4891.0,105.68,1537.4,5409.0
2021-03-23,221.62,565.1,1464.4,5961.0,22238.0,282.6,14147.0,212.48,34.165,589.5,4906.0,104.31,1529.0,5300.5
2021-03-24,223.65,568.05,1501.0,6162.5,21326.0,285.79,13992.5,215.5,34.24,605.1,4850.0,105.78,1513.8,5354.5
2021-03-25,224.84,574.65,1492.8,6182.0,21252.0,286.66,13917.0,218.22,34.21,596.0,4741.0,106.8,1497.6,5294.5
2021-03-26,227.3,582.2,1518.6,6283.0,22206.0,291.22,13930.5,224.98,35.25,603.4,4785.0,107.85,1491.0,5348.0
2021-03-29,228.74,575.3,1497.6,6257.5,23116.0,293.3,13838.5,229.42,34.885,603.0,4830.0,108.29,1489.5,5300.0
2021-03-30,225.93,570.25,1484.0,6155.0,23172.0,293.25,13505.0,235.12,34.585,596.9,4788.0,107.96,1455.2,5281.0
2021-03-31,227.24,572.6,1488.2,6111.5,23704.0,291.02,13926.0,242.16,34.53,594.2,4859.0,105.98,1484.0,5344.5
2021-04-01,226.94,568.9,1489.0,6112.0,23776.0,290.24,13928.5,237.18,36.07,606.0,4949.2,104.86,1505.1,5293.5
2021-04-02,228.4,566.65,1484.6,6108.5,23860.0,291.7,13944.0,239.98,37.05,605.3,4935.0,105.36,1507.7,5301.5
2021-04-05,225.06,560.15,1459.6,5990.5,23736.0,288.78,13871.0,236.38,35.87,596.4,4940.0,105.58,1492.4,5254.5
2021-04-06,222.95,547.55,1424.0,5891.0,23180.0,281.5,14361.5,236.94,34.9,582.2,4961.8,104.7,1532.7,5110.5
2021-04-07,224.51,551.5,1462.4,5978.0,23602.0,283.98,14269.0,240.98,34.96,588.0,4845.2,104.34,1520.5,5080.0
2021-04-08,224.3,549.3,1445.0,6008.5,23924.0,283.89,14267.0,244.0,34.59,580.0,4888.0,104.77,1526.0,5099.0
2021-04-09,222.15,538.0,1429.4,5933.0,24410.0,281.07,14313.0,245.48,34.31,565.5,4813.0,101.45,1544.2,5135.0
2021-04-12,222.87,540.15,1442.6,6020.0,25432.0,281.75,14488.0,255.06,34.6,571.3,4854.8,102.22,1548.1,5180.0
2021-04-13,227.99,551.95,1451.2,6044.5,25384.0,287.95,14618.0,254.86,34.605,571.0,4600.0,102.88,1578.0,5134.5
2021-04-14,235.32,552.1,1456.8,6134.0,24886.0,287.18,14610.0,251.62,35.125,586.6,4661.0,102.52,1560.9,5095.0
2021-04-15,234.63,556.5,1447.6,6054.5,25112.0,283.72,14879.5,253.48,35.41,584.4,4677.8,106.3,1609.3,5111.5
2021-04-16,235.1,555.05,1457.4,6066.0,25480.0,288.5,15004.0,265.94,35.39,582.1,4690.0,106.13,1630.0,5111.5
2021-04-19,231.17,548.05,1431.0,6007.0,25240.0,287.72,15232.5,261.46,34.995,575.7,4663.8,107.15,1661.1,5095.5
2021-04-20,230.0,541.05,1423.4,5897.0,25202.0,287.42,15349.0,261.68,35.235,568.2,4665.6,107.67,1693.0,5086.0
2021-04-21,230.84,545.7,1430.8,5946.0,25308.0,289.25,15642.5,268.26,35.22,569.6,4648.0,111.13,1693.5,5140.0
2021-04-22,230.93,541.6,1443.6,5999.0,25690.0,292.18,15671.5,272.08,35.305,566.6,4605.0,109.34,1706.2,5153.5
2021-04-23,232.62,538.5,1427.2,5950.0,25770.0,293.19,15244.0,275.24,35.4,571.3,4570.2,113.0,1683.1,5258.0
2021-04-26,233.23,530.6,1408.8,5919.0,26444.0,295.27,14989.0,279.24,35.155,568.4,4703.6,114.22,1671.1,5277.0
2021-04-27,232.0,528.0,1406.4,5903.5,26952.0,298.5,14666.0,271.0,35.09,568.5,4732.0,110.52,1632.1,5255.0
2021-04-28,232.96,527.95,1395.8,5901.0,26326.0,298.49,14572.0,269.68,34.575,529.9,4834.8,109.4,1620.5,5226.0
2021-04-29,230.51,528.75,1401.0,5926.0,26334.0,297.1,14123.0,270.88,34.41,505.2,5040.0,108.4,1595.8,5113.5
2021-04-30,231.38,525.2,1358.0,5805.0,25732.0,297.73,13959.5,264.68,34.11,506.5,4934.8,108.97,1566.1,5119.0
2021-05-04,233.8,537.15,1406.2,5991.0,26202.0,303.7,14080.0,265.9,34.475,514.0,4802.2,108.93,1614.2,5195.0
2021-05-05,237.5,538.65,1418.6,6122.0,26646.0,305.99,14280.0,270.5,35.78,511.1,4864.4,111.3,1636.0,5211.0
2021-05-06,243.0,538.55,1411.0,6087.0,26824.0,314.72,14812.0,267.6,35.315,515.8,4828.6,113.31,1635.0,5170.0
2021-05-07,241.7,536.2,1419.6,6088.0,27000.0,317.94,15070.5,276.02,35.475,512.5,4831.6,113.85,1662.3,5129.5
2021-05-10,241.41,541.95,1414.0,6118.0,27046.0,320.19,15188.0,271.96,35.4,517.1,4702.8,116.69,1670.0,5091.5
2021-05-11,242.5,532.0,1407.0,6021.0,27338.0,307.16,15220.5,272.86,35.63,515.6,4678.0,115.62,1677.8,5156.0
2021-05-12,241.79,542.2,1389.4,6119.0,27266.0,302.02,14924.0,273.52,35.595,510.6,4601.0,114.14,1668.0,5099.5
2021-05-13,247.16,550.0,1393.4,6040.0,27388.0,306.74,14888.5,269.5,35.585,506.2,4638.4,113.8,1647.2,5122.0
2021-05-14,249.55,545.65,1373.2,6050.0,27390.0,304.1,14970.0,268.6,35.67,500.9,4687.0,114.0,1673.4,5155.5
2021-05-17,255.15,545.55,1393.2,5976.0,27352.0,303.94,15339.0,268.74,36.94,505.9,4704.2,113.24,1718.4,5149.5
2021-05-18,266.22,540.45,1402.2,5994.0,27352.0,305.78,15774.5,271.9,36.355,500.4,4740.0,116.15,1753.0,5256.0
2021-05-19,260.9,529.5,1393.0,5862.5,27110.0,297.0,15700.0,265.68,36.815,492.9,4741.6,115.35,1756.9,5226.5
2021-05-20,259.16,517.35,1375.0,5711.0,27156.0,296.72,15732.0,271.82,35.98,483.3,4750.8,114.86,1785.9,5161.0
2021-05-21,258.0,525.55,1403.6,5800.5,27064.0,301.23,15698.5,270.36,35.675,487.7,4767.2,114.69,1775.1,5300.5
2021-05-24,261.24,523.95,1402.6,5818.0,26982.0,300.7,15758.0,272.5,35.74,492.8,4891.8,114.52,1783.5,5282.0
2021-05-25,259.79,524.35,1404.8,5913.0,26730.0,306.8,15849.5,275.72,35.19,485.3,4897.8,115.2,1789.9,5331.0
2021-05-26,263.09,525.85,1421.2,6016.5,26986.0,307.01,16012.0,266.84,35.65,486.4,4995.4,114.13,1772.3,5346.5
2021-05-27,262.96,525.2,1466.0,5992.0,26994.0,312.72,15997.0,267.22,35.935,485.0,4962.2,113.23,1790.4,5362.0
2021-05-28,262.0,523.35,1456.0,5955.0,27134.0,309.56,15941.0,263.54,36.14,492.5,4945.0,114.48,1760.5,5409.5
2021-05-31,261.03,531.4,1447.6,5993.0,26404.0,310.79,15850.5,261.88,36.255,501.1,4942.0,117.2,1746.6,5460.5
2021-06-01,263.86,544.0,1491.0,6210.0,26750.0,311.6,16099.0,266.62,36.4,510.0,4933.0,118.95,1775.9,5469.5
2021-06-02,271.15,552.0,1552.8,6428.0,26944.0,313.98,16103.5,265.94,36.44,518.0,4948.0,120.95,1802.0,5471.5
2021-06-03,272.1,559.45,1551.0,6474.5,26630.0,312.41,16000.0,263.7,36.52,514.2,4901.8,119.86,1748.4,5459.0
2021-06-04,274.3,556.45,1576.8,6511.0,26400.0,310.94,15583.0,262.92,36.445,512.5,4923.4,120.73,1751.6,5445.0
2021-06-07,275.67,551.55,1569.0,6555.0,26246.0,315.53,15200.0,264.0,36.485,517.2,4911.4,124.5,1739.3,5417.0
2021-06-08,275.36,550.25,1583.4,6504.5,26072.0,314.83,15197.0,261.9,36.41,515.3,4889.6,128.59,1712.4,5396.0
2021-06-09,275.65,548.25,1619.8,6587.0,26502.0,314.78,15099.0,262.22,36.32,523.8,4973.0,129.5,1697.7,5384.5
2021-06-10,276.1,539.6,1568.4,6570.0,26192.0,314.62,15025.0,264.62,36.225,519.4,5005.8,134.47,1709.7,5379.5
2021-06-11,277.05,535.45,1550.6,6518.5,26178.0,313.0,14940.0,271.9,36.38,523.4,5056.8,135.26,1701.6,5405.0
2021-06-14,279.5,537.6,1575.2,6515.0,26314.0,314.12,14786.0,272.02,37.27,535.9,5090.0,139.56,1679.2,5449.0
2021-06-15,272.72,536.05,1561.6,6504.5,26054.0,312.51,14825.0,266.66,38.37,537.1,4925.0,137.69,1671.4,5457.5
2021-06-16,271.8,541.25,1575.4,6591.5,25664.0,311.61,14650.5,262.98,38.055,540.6,4962.8,138.72,1649.6,5486.0
2021-06-17,272.5,537.0,1559.0,6669.5,24970.0,313.9,14450.0,260.18,38.025,535.8,5041.4,134.8,1611.0,5559.0
2021-06-18,270.06,541.0,1555.4,6653.0,25000.0,309.3,14514.5,260.66,37.74,526.8,5047.0,131.4,1599.9,5605.0
2021-06-21,272.62,541.2,1569.6,6697.0,25372.0,310.4,14703.5,259.04,37.885,534.8,5008.4,136.56,1625.9,5650.0
2021-06-22,277.0,551.85,1554.8,6715.5,25078.0,309.73,14752.5,249.12,38.145,539.4,5007.0,139.5,1632.0,5606.0
2021-06-23,277.35,570.45,1537.4,6633.0,25336.0,309.79,14730.0,246.7,37.65,540.0,5040.0,134.69,1627.6,5569.0
2021-06-24,277.47,565.95,1504.0,6725.0,24358.0,310.0,14401.0,235.52,38.045,538.3,5033.0,132.86,1624.2,5319.5
2021-06-25,277.19,564.7,1552.0,6810.0,24734.0,311.81,14330.0,231.38,37.57,537.1,5088.0,132.54,1623.1,5324.5
2021-06-28,276.99,555.0,1545.2,6759.0,24948.0,309.48,14355.0,231.78,37.22,530.4,5099.8,133.23,1625.0,5302.5
2021-06-29,276.8,553.05,1528.2,6685.0,24702.0,306.1,13966.0,226.26,36.245,523.8,5084.6,134.08,1581.0,5324.0
2021-06-30,281.8,571.2,1608.0,6762.5,24812.0,306.45,14241.0,230.74,36.635,531.3,5176.6,133.74,1598.2,5301.0
2021-07-01,285.74,581.45,1657.8,7010.0,24612.0,305.78,14128.0,228.64,36.715,537.0,5168.6,126.25,1583.8,5282.5
2021-07-02,285.65,567.0,1657.0,6849.0,25014.0,307.39,14277.5,229.74,36.53,538.3,5216.0,126.14,1615.8,5250.0
2021-07-05,291.1,567.5,1681.2,6845.0,24924.0,307.0,14195.0,226.84,36.885,542.4,5212.4,124.74,1608.9,5232.0
2021-07-06,293.45,571.0,1651.0,6829.0,24462.0,303.34,14205.5,222.0,36.79,539.3,5247.4,121.09,1617.1,5241.0
2021-07-07,297.39,580.25,1640.0,6782.0,24658.0,304.06,14525.5,228.7,36.6,536.4,5341.4,124.6,1638.3,5310.0
2021-07-08,292.86,581.1,1638.6,6684.0,24514.0,302.63,14549.0,226.12,35.765,521.9,5354.2,127.88,1634.7,5344.0
2021-07-09,295.22,577.85,1612.4,6655.0,24780.0,303.56,14190.0,233.8,35.56,519.1,5235.8,130.99,1622.0,5322.5
2021-07-12,297.39,579.0,1614.8,6611.0,25112.0,306.23,14182.5,235.82,35.495,518.6,5281.0,133.11,1636.9,5365.0
2021-07-13,293.83,576.0,1605.0,6637.0,25662.0,303.0,14319.0,239.22,35.42,518.9,5256.8,137.22,1632.8,5416.5
2021-07-14,284.6,569.0,1587.0,6566.0,25734.0,301.5,14275.0,236.86,35.135,516.2,5177.8,134.85,1642.3,5385.0
2021-07-15,280.01,562.5,1556.2,6430.5,25624.0,301.72,14400.0,241.1,34.2,499.6,5188.0,133.27,1664.0,5308.0
2021-07-16,279.65,563.45,1537.0,6362.0,25248.0,298.85,14056.0,238.5,33.805,496.7,5150.0,129.85,1616.8,5235.0
2021-07-19,275.51,543.9,1515.4,6228.0,25046.0,291.46,14001.0,233.46,32.8,483.4,5109.0,126.89,1622.5,5099.0
2021-07-20,277.3,547.5,1523.8,6307.5,25138.0,296.1,13845.5,240.72,32.59,482.1,5095.4,128.71,1590.5,5096.5
2021-07-21,282.9,551.9,1540.2,6393.0,25050.0,294.86,13693.0,242.6,32.735,491.9,5151.2,128.79,1563.0,5142.0
2021-07-22,283.28,553.65,1551.6,6456.0,25080.0,297.27,13891.0,247.7,32.65,490.4,5165.8,130.84,1569.0,5128.0
2021-07-23,279.51,548.85,1536.8,6433.5,24990.0,296.38,13661.0,246.76,32.615,486.0,5196.4,129.75,1546.8,5130.0
2021-07-26,281.05,552.7,1566.0,6405.0,25180.0,303.34,13724.0,248.84,32.5,489.8,5155.2,130.35,1557.6,5215.0
2021-07-27,278.08,551.2,1554.4,6332.5,25432.0,299.71,13590.5,256.56,32.54,487.6,5035.2,129.8,1540.0,5198.5
2021-07-28,282.2,554.25,1604.6,6415.0,25690.0,302.9,13775.0,256.28,32.91,493.7,5076.8,131.72,1577.0,5265.0
2021-07-29,287.0,554.0,1640.2,6416.0,25178.0,303.12,14105.5,258.34,33.49,496.0,5034.6,133.96,1608.9,5347.0
2021-07-30,287.35,544.5,1633.8,6299.0,25318.0,305.59,14000.0,258.5,32.465,488.4,4970.4,130.57,1592.4,5337.0
2021-08-02,286.75,548.85,1625.8,6308.0,25290.0,306.51,13896.0,256.86,32.61,491.2,4938.0,130.55,1584.5,5321.0
2021-08-03,287.09,551.0,1660.0,6297.0,25582.0,309.89,14030.0,258.0,32.6,491.4,4934.0,135.09,1583.0,5383.0
2021-08-04,287.94,543.5,1648.4,6235.0,25446.0,311.1,14060.0,257.94,33.67,490.6,4989.6,138.37,1602.1,5415.0
2021-08-05,285.95,548.0,1686.4,6312.0,25496.0,315.82,13940.5,262.34,33.44,502.0,4995.0,138.98,1582.1,5489.5
2021-08-06,282.27,544.9,1667.6,6236.0,25102.0,319.15,13674.0,256.02,33.4,494.1,4971.2,138.71,1551.5,5458.5
2021-08-09,286.68,545.0,1670.0,6290.0,24870.0,326.91,13558.5,253.92,33.605,494.0,4971.0,137.92,1519.0,5457.0
2021-08-10,288.61,562.55,1712.8,6423.5,24650.0,330.11,13500.0,256.64,33.46,497.3,4966.2,137.96,1511.5,5458.0
2021-08-11,290.35,561.8,1706.0,6450.0,24528.0,329.9,13400.5,254.42,33.76,495.1,5036.4,137.57,1515.5,5465.0
2021-08-12,293.23,565.9,1732.8,6504.5,24700.0,328.57,13432.5,252.2,33.93,498.8,4984.4,138.21,1519.9,5537.5
2021-08-13,292.7,558.55,1729.8,6429.5,24460.0,328.68,13492.5,250.86,33.56,494.5,4975.0,134.98,1530.1,5504.5
2021-08-16,295.1,564.4,1773.4,6495.5,24426.0,329.36,13380.0,251.22,33.535,496.6,5093.0,133.31,1531.1,5466.0
2021-08-17,298.32,555.0,1798.2,6567.5,24572.0,334.5,13561.0,250.74,33.925,500.6,5065.2,133.22,1527.3,5523.5
2021-08-18,295.05,546.95,1781.2,6445.0,24146.0,334.9,13448.5,245.8,33.875,494.6,5055.2,133.15,1515.5,5555.0
2021-08-19,293.68,537.8,1763.6,6332.0,23736.0,332.69,13577.5,240.5,33.7,490.2,5065.6,134.64,1526.5,5573.0
2021-08-20,292.57,534.0,1733.0,6339.5,23550.0,325.67,13476.5,238.78,33.255,488.7,5061.0,132.27,1533.9,5532.0
2021-08-23,297.69,544.85,1754.6,6475.5,23858.0,329.22,13728.5,239.96,33.79,501.6,5104.0,133.54,1541.5,5545.0
2021-08-24,298.7,545.0,1734.6,6488.0,24066.0,324.83,13710.0,239.4,33.73,514.0,5159.0,133.5,1550.0,5634.0
2021-08-25,296.7,538.5,1711.0,6431.0,23932.0,324.57,13565.5,244.7,33.625,513.5,5129.6,133.74,1542.9,5583.0
2021-08-26,294.34,531.7,1684.8,6343.5,23712.0,322.54,13463.5,241.38,33.175,493.0,5219.0,134.22,1502.8,5619.0
2021-08-27,299.66,537.8,1723.8,6429.5,23986.0,327.41,13529.0,246.76,33.43,487.2,5308.0,134.6,1505.8,5601.0
2021-08-30,305.17,539.3,1745.6,6439.0,24266.0,328.28,13458.0,250.96,33.545,489.5,5352.4,140.4,1502.0,5591.0
2021-08-31,305.65,533.6,1725.2,6283.5,24032.0,327.94,13259.5,247.6,33.68,485.1,5615.0,145.11,1472.5,5539.5
2021-09-01,312.89,541.55,1805.4,6334.0,24228.0,334.57,13258.0,246.4,33.93,491.5,5699.6,145.71,1467.3,5547.5
2021-09-02,312.3,550.7,1839.4,6350.5,23880.0,329.0,13311.0,245.34,33.905,488.0,5636.4,143.7,1447.8,5565.5
2021-09-03,317.94,555.4,1840.4,6330.0,24442.0,329.71,13583.0,246.32,33.745,489.2,5732.6,145.83,1479.1,5517.5
2021-09-06,328.93,550.7,1853.8,6325.0,24658.0,329.37,13518.0,237.38,33.635,486.5,5804.0,146.26,1486.9,5440.0
