TRADEDATE,GAZP,SBER,SBERP,LKOH,GMKN,YNDX,NVTK,TATN,TATNP,ROSN,SNGS,SNGSP,MGNT,FIVE,MTSS,POLY,ALRS,CHMF,PLZL,IRAO,NLMK,VTBR,MOEX,PHOR,TRNFP,MAGN,RTKM,RUAL,AFLT,PIKK,HYDR,FEES,AFKS,LSRG,CBOM,UPRO,DSKY,LNTA,SFIN,RNFT,MVID
2020-08-17,190.47,237.8,217.79,5281.5,20710.0,4500.0,1162.6,600.1,578.4,389.55,38.385,37.99,4688.0,2822.5,341.95,1960.2,66.48,968.4,18152.5,5.628,159.7,0.03761,143.96,2808.0,146200.0,40.0,99.94,30.635,84.96,498.5,0.7494,0.20546,21.1,785.6,5.92,2.722,120.3,207.0,526.0,503.0,465.9
2020-08-18,190.3,236.3,216.3,5268.5,20798.0,4503.0,1154.4,597.6,573.6,391.85,37.905,37.81,4690.5,2820.0,341.9,1956.0,65.42,960.8,17948.0,5.5585,159.68,0.037355,143.57,2792.0,145450.0,39.505,100.15,30.49,83.44,491.8,0.7477,0.20292,20.924,783.6,5.955,2.708,119.96,205.0,526.6,500.0,481.3
2020-08-19,189.26,239.4,218.15,5246.5,20500.0,4620.0,1147.2,590.9,571.3,388.5,38.075,37.535,4671.5,2806.0,342.0,1895.0,66.33,966.0,17633.0,5.554,160.32,0.037445,144.34,2805.0,145450.0,40.365,101.5,31.27,83.5,493.0,0.7463,0.2022,20.826,775.0,5.958,2.75,120.32,205.2,527.4,497.8,485.0
2020-08-20,186.95,232.48,215.5,5137.5,19988.0,4700.0,1127.8,572.8,557.6,381.6,37.3,37.56,4561.5,2818.0,341.9,1928.8,66.34,957.8,17830.0,5.418,160.96,0.03697,144.35,2797.0,143250.0,39.89,97.45,30.955,83.26,494.5,0.7294,0.1989,20.575,767.0,5.884,2.722,119.44,201.1,527.6,491.2,485.9
2020-08-21,184.51,231.22,217.71,5092.5,19942.0,4772.0,1120.6,566.1,548.0,382.8,37.035,37.855,4523.0,2790.0,341.5,1913.8,66.43,960.2,17686.0,5.3345,159.92,0.03636,146.18,2776.0,142250.0,39.665,96.62,31.105,83.12,495.9,0.72,0.1976,20.7,771.8,5.888,2.716,120.36,200.5,528.6,491.2,502.6
2020-08-24,187.1,231.81,218.95,5186.0,20000.0,4913.4,1141.4,570.7,548.0,388.65,37.595,37.66,4608.0,2866.0,344.25,1921.0,67.39,962.6,17966.0,5.3735,160.18,0.036315,145.72,2776.0,142250.0,39.78,97.79,32.145,84.12,495.2,0.7337,0.20012,21.39,772.4,5.912,2.732,123.5,205.7,528.8,492.6,537.4
2020-08-25,186.25,228.08,216.99,5220.0,19830.0,5055.0,1138.0,571.0,548.0,392.8,37.25,38.08,4642.5,2846.0,344.75,1938.8,67.19,962.8,17985.5,5.335,160.62,0.03585,143.72,2769.0,141600.0,39.63,96.91,32.245,83.0,496.5,0.7322,0.1985,21.389,776.8,5.887,2.715,122.0,206.1,529.6,490.8,572.8
2020-08-26,187.48,227.8,217.4,5278.0,19976.0,4973.6,1138.4,571.6,549.5,397.5,38.48,38.53,4666.0,2837.0,346.65,1985.2,67.4,962.4,18344.5,5.354,159.8,0.036065,143.52,2797.0,142400.0,39.585,97.81,32.07,83.38,499.0,0.7597,0.2004,21.333,773.0,5.91,2.718,123.1,209.2,529.0,483.4,584.5
2020-08-27,184.58,226.23,216.6,5174.0,19670.0,4842.8,1110.4,561.4,543.5,389.65,37.77,38.18,4728.0,2774.0,348.7,1943.3,67.4,952.2,18170.0,5.2905,158.82,0.03609,141.6,2761.0,141400.0,38.825,96.95,31.65,82.86,496.0,0.745,0.20026,21.224,774.2,5.913,2.71,125.12,207.7,529.0,472.2,573.0
2020-08-28,182.9,226.3,215.54,5082.0,19364.0,4845.0,1096.4,556.8,541.7,380.65,37.2,37.47,4581.5,2713.0,341.75,2025.3,67.18,943.6,18366.0,5.298,156.1,0.03595,139.38,2718.0,138150.0,38.6,97.14,31.015,82.24,497.6,0.7465,0.19792,21.297,780.0,5.882,2.726,120.5,204.4,529.0,463.0,557.0
2020-08-31,181.01,226.1,215.5,4991.0,19394.0,5089.4,1103.0,547.8,532.7,373.2,36.705,37.22,4474.5,2674.0,335.9,2004.9,66.15,931.0,18085.5,5.217,154.48,0.035375,137.87,2765.0,137650.0,37.85,96.63,30.67,81.02,506.2,0.73,0.1958,21.39,780.4,5.862,2.699,116.76,203.6,528.2,455.0,562.7
2020-09-01,184.22,227.64,217.16,4949.0,19930.0,5033.0,1106.0,549.5,531.2,373.9,36.85,37.245,4497.5,2622.0,339.5,2049.3,68.25,946.4,17868.0,5.4235,161.28,0.036065,137.5,2734.0,140300.0,38.33,97.29,31.57,82.14,525.2,0.7375,0.1975,21.629,789.0,5.908,2.736,113.8,203.7,528.6,424.4,572.5
2020-09-02,181.95,222.57,214.0,4852.0,19916.0,5070.0,1097.0,545.0,529.1,371.5,35.915,37.535,4564.5,2661.0,335.8,1984.0,66.67,951.0,17529.5,5.38,161.9,0.035555,137.05,2750.0,137800.0,37.68,95.97,31.315,81.4,536.0,0.7308,0.19772,20.927,790.0,5.872,2.728,112.8,202.6,528.2,428.6,579.0
2020-09-03,179.13,218.32,210.4,4814.0,19838.0,4917.8,1095.0,532.6,516.2,366.2,35.5,36.955,4565.0,2658.0,335.4,1925.0,66.9,943.6,16951.0,5.3235,161.92,0.03508,136.5,2749.0,136600.0,36.97,96.88,31.03,80.86,527.2,0.729,0.19812,20.573,785.8,5.826,2.741,110.94,206.2,528.0,434.2,578.0
2020-09-04,179.55,222.21,214.35,4858.0,19924.0,4885.0,1130.4,536.4,524.1,372.5,35.29,36.915,4590.5,2672.0,336.0,1932.0,67.92,947.4,17266.0,5.36,162.5,0.035335,135.08,2779.0,136850.0,37.195,97.23,31.55,81.8,534.0,0.7265,0.19696,20.719,798.6,5.824,2.735,110.46,204.1,528.4,433.6,562.8
2020-09-07,177.04,221.32,213.93,4795.0,20006.0,4975.0,1113.6,533.9,521.0,371.4,35.24,37.2,4558.5,2639.5,335.8,2005.5,68.39,929.6,17431.0,5.3215,160.2,0.03521,136.77,2799.0,136950.0,36.93,96.46,31.825,81.96,558.0,0.7277,0.19906,20.65,821.8,5.84,2.744,111.36,205.0,529.0,424.2,568.5
2020-09-08,172.95,217.68,211.04,4719.5,19890.0,4670.2,1102.8,523.9,514.7,367.9,34.515,37.125,4535.0,2683.0,332.35,1948.1,69.37,928.6,17023.0,5.223,158.98,0.034825,136.54,2760.0,135800.0,36.355,95.01,31.3,81.26,553.2,0.7218,0.19874,20.488,817.0,5.819,2.723,110.6,202.5,528.2,418.6,567.5
2020-09-09,173.69,218.0,211.17,4709.0,19708.0,4743.4,1092.0,529.7,517.0,371.8,35.03,37.485,4456.0,2603.0,336.1,1911.0,69.2,943.6,16735.0,5.34,159.86,0.03503,136.86,2757.0,136000.0,37.48,94.5,31.24,81.98,566.9,0.7365,0.19828,20.678,807.6,5.803,2.749,112.0,203.0,528.2,415.8,586.4
2020-09-10,173.8,220.6,211.4,4661.0,19528.0,4597.8,1078.0,528.0,520.0,366.9,34.67,37.15,4475.0,2608.5,332.2,1916.9,71.65,966.0,16806.5,5.4165,160.44,0.03515,139.15,2741.0,136750.0,36.98,94.82,31.9,81.66,564.1,0.7434,0.1978,20.648,803.2,5.742,2.747,111.5,203.5,528.6,405.2,586.4
2020-09-11,178.05,221.07,214.31,4725.5,19354.0,4662.0,1077.8,537.6,523.8,370.05,35.09,37.1,4663.5,2597.5,331.7,1917.5,74.94,968.0,17067.0,5.5885,162.98,0.03542,138.39,2736.0,138100.0,37.44,94.92,32.045,81.72,564.8,0.7455,0.19902,20.95,811.8,5.831,2.754,111.98,206.0,528.8,406.6,583.0
2020-09-14,178.19,227.37,218.3,4752.5,19492.0,4730.0,1091.2,538.9,529.6,374.45,36.12,37.185,4671.5,2623.0,333.7,1883.3,73.7,987.4,16950.0,5.576,166.6,0.0358,137.79,2746.0,139200.0,38.63,95.37,32.72,82.04,564.1,0.744,0.20324,20.94,821.2,5.849,2.76,112.16,205.4,528.4,403.0,583.4
2020-09-15,182.22,231.5,221.87,4876.0,19634.0,4685.8,1118.2,552.8,539.1,385.3,36.84,37.47,4724.5,2697.0,336.95,1884.4,75.15,997.0,16943.0,5.6205,168.98,0.036185,139.84,2770.0,139900.0,39.12,96.19,33.4,82.38,570.0,0.7515,0.2026,21.024,844.0,5.872,2.772,112.5,208.1,530.2,401.6,582.1
2020-09-16,183.26,231.06,222.11,4863.5,19270.0,4637.0,1114.4,531.4,515.5,385.75,36.515,37.415,4710.0,2682.5,338.75,1896.0,74.98,987.2,17270.0,5.583,167.2,0.035795,145.57,2727.0,139650.0,38.515,96.7,32.565,82.66,569.0,0.749,0.20302,21.37,857.2,5.83,2.796,114.48,207.4,529.8,405.0,580.8
2020-09-17,183.9,231.46,221.89,4793.5,19370.0,4595.0,1125.0,517.4,503.8,382.55,36.505,37.45,4863.0,2809.5,339.75,1772.1,75.1,989.8,16947.0,5.898,168.3,0.035705,148.68,2728.0,144300.0,39.35,96.98,32.465,82.2,562.2,0.7605,0.20342,20.854,847.0,5.9,2.898,114.86,209.7,529.0,404.6,583.4
2020-09-18,181.52,230.3,222.14,4677.0,19300.0,4628.0,1122.0,507.8,498.1,376.5,36.27,37.43,4805.0,2821.5,337.45,1750.4,76.3,976.0,16930.0,5.83,166.68,0.03549,146.26,2760.0,145100.0,39.61,97.56,33.495,81.78,559.1,0.7697,0.2072,20.698,871.0,5.832,2.86,114.1,210.0,511.2,366.4,576.0
2020-09-21,177.17,226.25,219.25,4511.0,18694.0,4527.8,1092.0,480.7,474.4,368.3,35.38,37.565,4772.5,2841.5,337.8,1688.7,74.7,972.2,16460.0,5.7145,166.42,0.034855,142.24,2720.0,143450.0,39.51,96.73,32.64,79.3,549.4,0.7551,0.2013,20.19,872.0,5.663,2.788,112.94,213.6,505.8,361.4,590.2
2020-09-22,179.0,229.88,222.24,4529.0,18758.0,4900.0,1087.6,479.7,466.9,374.8,35.555,37.2,4962.0,2893.0,339.45,1659.6,74.93,976.2,16285.0,5.645,166.72,0.034635,144.57,2684.0,143000.0,38.915,97.28,,77.8,550.8,0.7629,0.20078,20.9,867.4,5.69,2.77,113.94,211.2,512.8,366.2,603.3
2020-09-23,177.0,228.5,221.8,4456.0,18860.0,5008.6,1054.0,460.0,452.3,370.75,34.86,37.305,4989.5,2954.5,339.35,1614.0,72.95,968.0,16309.5,5.582,165.1,0.034355,143.9,2702.0,144000.0,39.265,98.21,,77.12,559.6,0.7538,0.19948,21.79,862.0,5.725,2.755,113.86,216.4,515.0,360.8,603.7
2020-09-24,174.23,228.17,220.0,4563.0,18780.0,4775.0,1063.0,467.5,451.1,376.7,34.97,37.67,5057.0,2999.5,337.2,1694.0,73.04,975.0,16335.0,5.5985,167.52,0.034275,145.3,2730.0,144600.0,38.07,96.79,,75.7,557.7,0.76,0.20108,21.777,872.2,5.736,2.765,114.82,217.9,501.0,345.0,636.0
2020-09-25,173.77,228.24,220.9,4560.0,18888.0,4934.0,1081.4,464.0,447.9,381.4,34.765,38.24,5025.0,2965.0,340.2,1672.5,71.94,984.6,16335.5,5.657,168.58,0.034225,144.65,2746.0,145200.0,38.4,98.5,,74.18,559.0,0.754,0.19972,21.152,862.6,5.716,2.759,116.8,213.2,494.4,347.8,628.8
2020-09-28,172.74,228.63,221.47,4627.0,18826.0,5080.0,1092.0,474.5,453.5,385.9,35.07,38.695,5080.0,2959.0,344.4,1706.0,72.64,983.0,16423.5,5.8465,171.86,0.034495,147.5,2817.0,146750.0,38.95,99.25,32.7,75.78,564.2,0.7581,0.2016,21.349,870.0,5.808,2.833,117.18,226.0,499.8,342.6,653.5
2020-09-29,171.44,225.48,219.98,4508.5,18800.0,5095.0,1073.2,464.7,445.8,384.0,35.375,39.52,4965.5,2937.0,339.1,1725.9,72.1,1008.0,16658.0,5.79,175.0,0.03458,148.96,2857.0,148450.0,39.16,99.44,32.19,74.42,569.4,0.7579,0.1986,21.144,882.8,5.845,2.804,115.8,224.0,488.6,343.0,656.6
2020-09-30,169.97,229.14,221.8,4470.0,18762.0,5062.0,1064.0,463.6,443.6,383.0,34.685,38.95,4956.0,2887.5,338.7,1680.0,73.78,992.0,16250.5,5.62,172.0,0.034475,146.92,2858.0,147550.0,38.63,98.41,31.4,74.12,568.2,0.7609,0.1973,21.08,856.2,5.853,2.787,117.06,227.1,482.6,342.0,679.1
2020-10-01,168.4,227.23,220.02,4408.5,18726.0,4928.8,1050.4,458.5,438.5,385.45,35.285,39.225,4896.0,2841.5,338.3,1690.8,73.99,996.6,16352.0,5.464,171.52,0.03425,146.01,2827.0,146050.0,38.15,96.87,31.16,71.16,570.3,0.7654,0.19588,21.926,860.4,5.814,2.757,118.6,230.1,477.8,342.0,683.7
2020-10-02,169.47,208.8,202.25,4379.0,18840.0,4907.0,1060.4,453.1,434.5,380.45,35.225,39.585,4906.5,2870.0,340.45,1712.9,74.12,1001.6,16737.0,5.467,173.46,0.033835,148.1,2859.0,145800.0,38.3,97.02,31.0,69.0,567.2,0.7692,0.19532,23.2,872.2,5.743,2.753,119.48,227.0,472.0,347.0,682.7
2020-10-05,170.64,208.89,202.62,4479.0,19282.0,4980.0,1070.6,473.5,457.3,390.6,35.915,39.375,4895.0,2915.0,343.25,1717.6,74.56,1005.4,16962.5,5.477,173.9,0.03375,154.53,2864.0,145550.0,37.615,95.98,31.3,65.74,570.4,0.7724,0.1945,23.193,875.2,5.763,2.765,119.34,228.0,466.6,351.2,696.7
2020-10-06,171.35,211.18,201.49,4519.5,18782.0,4869.0,1107.2,472.5,456.9,390.2,35.845,39.515,4879.0,2907.5,340.2,1662.1,76.97,998.8,16401.0,5.43,173.2,0.03379,154.16,2877.0,146500.0,37.115,96.21,31.215,67.56,570.9,0.7639,0.19464,23.05,875.2,5.777,2.774,118.2,227.4,476.8,349.6,687.4
2020-10-07,168.23,210.6,201.1,4474.0,18654.0,4779.4,1097.6,468.1,456.2,388.85,35.26,38.59,4766.5,2868.5,332.0,1680.9,76.28,994.8,16566.0,5.3395,172.48,0.033405,151.9,2853.0,146200.0,36.795,95.56,30.95,65.86,572.1,0.758,0.1953,23.505,876.2,5.681,2.755,118.1,223.9,475.4,347.6,683.4
2020-10-08,167.43,207.97,200.5,4498.0,18924.0,4714.6,1090.6,464.5,454.0,392.5,35.26,38.565,4722.0,2845.0,335.15,1675.0,77.7,1000.2,16883.0,5.356,174.28,0.033395,150.38,2866.0,146800.0,36.6,94.8,31.66,62.72,568.9,0.7297,0.1972,23.748,873.4,5.685,2.753,119.3,220.4,473.0,346.6,675.0
2020-10-09,166.97,205.38,198.76,4451.5,19450.0,4683.0,1090.8,459.0,443.3,386.55,34.585,37.91,4690.5,2825.0,329.0,1701.6,75.41,999.6,16981.5,5.32,169.22,0.033205,149.55,2850.0,146350.0,35.86,92.9,32.0,60.26,567.9,0.7168,0.19476,23.511,851.0,5.664,2.74,117.02,216.2,476.6,340.6,658.0
2020-10-12,169.05,206.18,198.6,4445.0,19534.0,4759.8,1099.8,453.6,438.0,384.15,34.595,38.085,4859.0,2955.0,330.8,1724.1,78.22,1010.0,16850.0,5.3105,173.28,0.03323,151.66,2858.0,147100.0,36.085,93.89,32.42,59.66,567.2,0.7216,0.19438,24.477,869.6,5.671,2.728,118.26,223.5,480.4,336.6,646.0
2020-10-13,166.37,205.03,195.4,4374.5,19604.0,4838.8,1077.0,442.6,430.4,378.85,34.21,37.78,4837.0,2880.0,330.6,1723.0,76.4,993.0,16655.0,5.245,168.28,0.03304,148.4,2831.0,147450.0,35.25,94.41,32.81,57.68,578.0,0.718,0.19088,24.974,862.0,5.641,2.704,118.9,223.0,480.8,339.2,690.6
2020-10-14,167.24,207.83,198.62,4364.5,19792.0,4772.0,1089.0,443.4,428.5,385.4,34.315,38.45,4912.0,3031.5,332.6,1798.9,76.85,1005.0,17430.0,5.279,169.68,0.033225,149.3,2843.0,147100.0,35.505,94.99,33.27,59.06,586.2,0.7311,0.1918,26.35,874.8,5.626,2.722,119.18,224.5,483.6,330.0,687.0
2020-10-15,167.16,203.85,195.25,4271.0,19680.0,4754.4,1067.0,434.1,417.8,380.2,33.8,38.21,4741.0,3005.0,321.75,1780.8,75.71,1001.8,17318.5,5.221,170.74,0.032655,150.25,2790.0,146150.0,34.845,93.48,32.46,57.98,583.6,0.721,0.1882,25.651,875.4,5.555,2.698,118.9,220.0,481.2,309.0,680.7
2020-10-16,163.98,201.17,192.99,4253.0,19682.0,4530.0,1069.6,429.2,408.8,382.95,33.845,37.955,4782.0,3070.0,321.75,1786.8,76.0,995.2,17399.5,5.1655,170.56,0.03202,146.92,2829.0,144650.0,34.925,94.18,32.375,58.2,598.3,0.7145,0.18522,24.873,872.2,5.529,2.7,115.76,220.5,485.6,307.2,670.8
2020-10-19,163.6,202.78,193.0,4194.0,19858.0,4457.0,1066.8,415.7,400.2,381.55,34.01,37.795,4914.5,3119.0,316.2,1796.0,75.64,988.0,17268.5,5.113,170.14,0.031725,144.42,2806.0,136000.0,34.87,93.68,33.3,58.56,600.0,0.694,0.1821,25.03,872.0,5.533,2.683,114.14,221.0,488.0,301.2,653.0
2020-10-20,166.53,209.54,197.43,4270.0,20192.0,4340.0,1062.2,421.2,402.6,384.6,34.115,37.53,4910.5,3024.5,320.8,1772.5,75.48,1005.8,17130.0,5.1965,172.34,0.03389,146.26,2798.0,137000.0,35.6,95.04,33.335,58.4,604.7,0.7206,0.18694,25.809,918.0,5.561,2.705,115.94,226.3,478.2,306.8,666.0
2020-10-21,164.37,210.33,197.59,4211.5,19828.0,4410.2,1043.2,416.9,400.8,383.55,33.675,37.485,4863.0,2964.5,321.15,1773.6,74.83,1009.2,16800.5,5.264,171.22,0.0336,146.94,2773.0,135250.0,36.295,94.05,32.68,58.42,600.0,0.723,0.18848,25.535,909.6,5.537,2.695,114.88,220.1,480.2,302.6,668.9
2020-10-22,165.27,210.21,196.97,4307.5,19672.0,4455.0,1034.6,424.6,405.3,381.8,33.705,37.44,4900.5,2969.0,320.45,1783.4,75.18,1061.8,16768.5,5.3435,180.24,0.03464,145.32,2755.0,135700.0,37.56,94.71,32.98,59.6,600.8,0.7359,0.19048,25.5,953.8,5.555,2.689,115.0,218.0,476.0,305.8,672.8
2020-10-23,164.96,214.5,200.3,4325.0,19838.0,4523.2,1058.6,438.7,417.2,379.85,34.0,37.27,4855.5,2994.5,318.4,1768.8,74.94,1067.0,16527.0,5.316,179.5,0.034785,142.67,2799.0,135500.0,37.27,95.35,32.835,59.82,596.0,0.7319,0.193,25.57,956.8,5.609,2.668,115.5,218.3,480.4,307.6,677.1
2020-10-26,162.17,211.1,197.98,4223.0,19514.0,4504.0,1037.8,430.1,410.2,374.55,34.0,37.31,4799.5,2882.5,317.25,1750.1,74.15,1063.0,16141.5,5.2015,179.64,0.034115,140.94,2770.0,134800.0,36.735,95.14,32.515,58.44,584.5,0.7234,0.1886,25.19,915.0,5.581,2.668,115.0,220.3,479.2,299.2,678.4
2020-10-27,159.21,207.64,196.7,4123.5,19150.0,4600.8,1032.0,420.5,404.3,372.5,34.045,37.215,4784.0,2824.5,316.2,1770.3,74.46,1062.8,16499.0,5.177,180.62,0.033435,141.18,2792.0,134500.0,35.95,93.83,31.68,57.58,576.2,0.7247,0.18914,24.64,903.4,5.546,2.668,114.5,219.9,472.8,297.2,680.0
2020-10-28,154.3,204.73,193.04,4012.5,18548.0,4586.0,991.6,401.0,388.1,350.9,32.4,37.425,4702.0,2797.0,313.15,1696.8,70.24,1040.2,15935.0,4.973,178.84,0.032225,138.1,2847.0,132950.0,35.52,92.26,30.305,55.08,567.2,0.7101,0.18338,24.676,880.6,5.47,2.608,112.04,208.8,469.0,290.0,672.3
2020-10-29,156.74,205.58,195.06,4057.5,18998.0,4637.2,985.8,405.7,393.4,353.0,33.415,37.075,4659.0,2781.0,313.1,1694.2,71.81,1056.0,15601.0,5.0805,181.08,0.03276,140.3,2796.0,133300.0,36.425,92.45,30.815,56.72,573.4,0.726,0.18754,25.545,893.4,5.511,2.617,111.0,209.8,462.2,293.0,685.0
2020-10-30,154.28,200.99,192.91,4050.0,18864.0,4561.0,951.4,412.6,397.6,349.8,32.92,36.55,4706.0,2776.5,311.6,1672.3,70.75,1085.0,15536.5,5.09,185.1,0.032665,134.19,2800.0,132150.0,37.19,92.38,30.405,57.3,569.0,0.7183,0.18932,25.23,904.4,5.442,2.59,109.74,206.0,455.0,290.0,680.5
2020-11-02,157.74,204.5,196.25,4162.0,19334.0,4589.2,1026.0,419.3,404.8,359.2,34.01,37.26,4829.0,2856.0,315.95,1755.5,70.96,1093.0,16319.0,5.116,188.2,0.032865,133.2,2820.0,133050.0,37.8,93.0,31.185,56.48,564.5,0.7326,0.1908,25.594,890.6,5.493,2.619,112.5,206.0,460.2,290.0,684.0
2020-11-03,161.09,209.2,199.78,4252.0,19512.0,4591.0,1030.8,430.5,413.6,374.0,34.305,37.86,4770.0,2840.0,319.25,1795.7,71.89,1107.2,16670.5,5.1645,190.6,0.032955,132.87,2828.0,133200.0,38.7,93.27,31.695,58.0,567.0,0.7362,0.19248,25.699,891.6,5.551,2.63,112.86,206.2,450.0,295.2,677.5
2020-11-05,163.7,216.7,205.01,4321.5,19684.0,4854.8,1063.0,442.7,428.2,382.4,35.78,37.995,4741.5,2829.0,323.4,1848.2,74.9,1081.0,17195.0,5.2195,186.54,0.033645,137.75,2829.0,136900.0,38.8,93.89,31.53,58.94,583.1,0.7413,0.19536,26.262,918.4,5.616,2.67,116.18,209.2,460.8,308.6,685.0
2020-11-06,164.92,217.5,204.79,4396.0,20138.0,4927.0,1094.4,447.6,428.8,382.35,35.54,38.615,4796.0,2846.5,323.65,1925.1,76.78,1090.8,17697.5,5.192,189.5,0.033605,137.65,2969.0,136450.0,39.04,93.97,31.425,59.66,582.1,0.7413,0.19656,26.8,934.2,5.65,2.684,118.0,209.6,457.4,299.2,685.8
2020-11-09,170.13,228.05,212.31,4755.0,20590.0,4985.4,1159.0,479.3,453.0,395.4,36.8,38.4,4893.5,2841.0,324.7,1762.0,79.91,1098.0,16615.0,5.228,191.88,0.03439,141.24,2968.0,138150.0,39.19,95.6,32.37,65.12,591.2,0.7654,0.199,27.33,940.0,5.736,2.719,117.28,214.5,467.6,299.0,692.5
2020-11-10,172.92,236.1,218.19,4884.5,20626.0,4696.0,1188.2,501.0,470.4,414.55,36.72,38.855,4945.0,2822.0,322.6,1714.7,79.24,1093.2,16432.5,5.277,192.42,0.03464,138.46,3025.0,140100.0,39.15,95.9,32.395,65.34,587.4,0.7635,0.1983,28.2,949.2,5.754,2.737,117.6,211.4,460.6,300.0,671.4
2020-11-11,170.53,244.2,221.87,4945.0,20510.0,4724.8,1193.0,508.2,476.2,419.35,36.575,38.6,4780.0,2733.5,322.15,1700.7,79.67,1096.4,15880.0,5.283,194.44,0.03414,135.73,3012.0,141200.0,41.07,95.15,32.315,66.94,591.9,0.7532,0.19792,29.498,938.0,5.745,2.727,116.14,213.0,466.4,297.2,687.2
2020-11-12,172.91,242.08,221.0,4853.0,20448.0,4718.8,1198.0,499.8,473.9,412.3,35.85,38.6,4910.0,2784.5,318.95,1713.7,79.52,1091.4,16033.0,5.2165,193.48,0.035935,134.1,3009.0,139200.0,40.85,96.29,32.31,64.96,587.5,0.7629,0.19744,31.479,930.4,5.706,2.727,116.32,219.3,463.4,298.8,700.0
2020-11-13,180.3,242.99,221.0,4879.0,20486.0,4799.0,1240.8,505.1,479.4,419.35,35.785,39.135,4932.0,2776.5,321.7,1732.1,81.2,1109.0,16295.5,5.2355,197.72,0.0366,134.57,3025.0,139600.0,41.66,96.89,33.025,67.3,587.4,0.7661,0.19836,32.48,950.0,5.653,2.74,118.3,221.2,460.6,299.6,706.8
2020-11-16,185.32,247.99,224.22,4932.5,20780.0,4735.2,1253.0,510.9,485.2,430.95,37.77,39.235,4982.0,2772.0,323.15,1718.0,86.4,1132.0,16035.0,5.2395,202.58,0.0372,136.34,3087.0,140850.0,43.0,96.1,33.775,69.44,593.2,0.7646,0.1982,32.098,949.0,5.702,2.759,120.78,221.7,468.2,301.4,730.9
2020-11-17,182.9,245.7,223.0,4864.0,20602.0,4680.0,1248.2,506.0,477.6,438.85,37.015,38.81,4891.5,2729.5,324.7,1696.2,86.3,1116.2,15790.5,5.1495,196.06,0.0362,136.05,3103.0,139900.0,42.56,95.74,33.815,67.5,597.2,0.754,0.19568,31.737,944.2,5.661,2.744,120.6,218.0,464.6,298.2,729.6
2020-11-18,185.0,242.71,222.7,4890.0,20720.0,4691.2,1261.4,511.2,481.2,452.9,36.93,38.605,4980.0,2729.0,321.6,1705.3,88.9,1117.8,15770.5,5.205,192.6,0.03605,137.15,3106.0,141700.0,41.855,96.49,34.38,68.08,596.0,0.7557,0.19672,32.321,951.4,5.777,2.755,124.44,219.2,464.0,298.0,736.9
2020-11-19,184.16,240.27,220.89,4916.0,20660.0,4742.6,1246.8,508.3,479.6,451.85,36.735,38.69,5012.5,2720.0,319.45,1694.0,89.54,1105.4,15490.0,5.21,191.0,0.0361,138.96,3078.0,141000.0,42.075,95.17,35.985,68.54,597.2,0.7541,0.1973,32.351,928.4,5.75,2.753,123.1,219.1,463.6,299.4,716.4
2020-11-20,183.21,239.42,221.49,4948.5,20734.0,4745.6,1264.0,511.0,482.9,464.8,36.44,38.785,4933.0,2675.0,317.7,1694.6,88.38,1107.2,15410.0,5.175,191.34,0.036545,139.48,3098.0,141400.0,41.78,94.84,36.29,68.98,595.1,0.7617,0.19652,33.43,920.0,5.755,2.765,126.52,219.7,462.2,295.8,718.5
2020-11-23,184.15,239.7,221.77,5026.5,21028.0,4687.6,1257.2,520.3,485.5,469.6,36.99,38.99,4945.0,2637.0,319.55,1645.8,86.93,1115.0,14785.0,5.203,190.34,0.03653,138.69,3090.0,141500.0,41.92,95.5,36.595,69.48,595.8,0.7613,0.2012,33.62,911.6,5.765,2.765,129.0,218.4,465.8,297.0,722.0
2020-11-24,186.76,247.33,225.18,5179.5,21578.0,4935.8,1269.6,524.8,492.1,472.2,37.07,39.01,4910.0,2612.0,314.85,1607.2,85.74,1139.0,14630.0,5.19,193.44,0.036935,141.38,3086.0,141800.0,42.12,95.2,36.695,72.62,598.8,0.7609,0.19946,33.149,903.8,5.913,2.772,127.92,218.7,467.2,295.6,712.8
2020-11-25,188.03,251.91,229.9,5392.5,21460.0,4946.0,1267.6,537.1,502.8,473.3,37.475,39.47,4891.5,2633.0,319.05,1587.8,87.69,1128.0,14570.0,5.155,194.46,0.03682,142.78,3049.0,143200.0,42.52,95.03,36.695,72.18,595.0,0.7545,0.1997,31.215,909.6,5.995,2.753,124.96,217.1,469.2,294.4,694.3
2020-11-26,185.52,250.1,227.86,5243.0,21570.0,4985.2,1251.0,524.9,494.1,464.75,36.955,39.685,4971.5,2727.0,318.8,1630.3,87.37,1147.2,15020.0,5.225,197.14,0.037,146.86,3049.0,143450.0,42.675,94.85,36.505,71.24,593.6,0.776,0.20202,30.1,916.8,5.993,2.765,126.06,219.7,466.0,295.2,700.1
2020-11-27,185.9,251.59,229.91,5260.0,21720.0,5115.0,1244.2,511.4,481.2,461.2,36.875,40.16,4985.5,2775.0,321.0,1610.0,90.53,1147.2,14640.0,5.227,198.38,0.037765,153.1,3039.0,144500.0,42.85,96.18,36.64,72.0,594.6,0.782,0.20344,30.89,916.4,6.01,2.78,126.48,220.4,466.0,295.8,701.0
